idade,emprego,estado_civil,educacao,saldo_bancario,possui_casa,emprestimo,dia,mes,duracao,qtd_contato,deposito
53,admin.,married,secondary,10541,0,0,9,2,164,2,1
23,student,single,secondary,480,0,0,9,2,742,2,1
34,admin.,married,secondary,2374,1,0,9,2,243,2,1
36,management,single,tertiary,479,0,0,9,2,629,2,1
52,unemployed,married,secondary,94,0,0,10,2,153,1,1
36,student,single,unknown,417,0,0,10,2,151,1,1
61,retired,married,tertiary,2557,1,0,10,2,158,2,1
58,technician,married,secondary,589,1,0,10,2,511,3,1
48,unemployed,divorced,secondary,201,0,0,10,2,406,2,1
34,management,divorced,tertiary,2885,0,0,10,2,314,2,1
58,management,married,secondary,2155,0,1,10,2,135,2,1
39,technician,divorced,secondary,902,1,0,10,2,691,2,1
44,management,married,tertiary,1791,0,0,11,2,71,1,1
54,unknown,married,secondary,2206,0,0,11,2,449,1,1
27,student,single,tertiary,5291,0,0,11,2,293,1,1
77,retired,married,secondary,638,0,0,11,2,288,1,1
30,admin.,single,secondary,4448,0,0,11,2,112,8,1
61,retired,married,tertiary,5267,0,0,11,2,226,3,1
76,retired,married,primary,3324,0,0,11,2,309,1,1
28,blue-collar,married,secondary,61,1,0,11,2,253,1,1
35,management,married,tertiary,0,1,0,11,2,391,2,1
59,technician,married,secondary,116,0,0,11,2,268,1,1
42,blue-collar,married,secondary,413,1,0,11,2,456,2,1
35,self-employed,single,tertiary,353,0,0,11,2,352,1,1
71,retired,married,secondary,1712,0,0,11,2,660,1,1
60,retired,married,secondary,523,0,0,11,2,467,1,1
34,blue-collar,married,secondary,1454,1,0,11,2,231,2,1
57,retired,married,primary,9367,0,0,11,2,981,1,1
75,retired,married,secondary,291,0,0,11,2,515,1,1
64,retired,married,tertiary,846,0,0,11,2,671,1,1
36,technician,married,tertiary,341,0,0,12,2,419,2,1
29,technician,single,secondary,113,0,0,12,2,328,2,1
34,management,single,tertiary,13014,0,0,12,2,637,1,1
26,unemployed,single,secondary,632,0,0,12,2,218,1,1
41,management,married,tertiary,27696,0,0,12,2,138,2,1
47,blue-collar,married,secondary,3715,0,0,12,2,171,2,1
52,management,married,tertiary,4675,0,0,12,2,181,3,1
32,technician,married,secondary,3271,0,0,12,2,375,1,1
21,student,single,secondary,123,0,0,12,2,379,5,1
54,technician,married,secondary,10185,0,0,12,2,251,1,1
29,management,single,tertiary,1026,0,0,12,2,138,2,1
32,management,married,tertiary,905,0,0,12,2,666,4,1
38,services,married,secondary,775,0,0,12,2,1835,3,1
48,unemployed,married,secondary,926,0,0,15,2,382,4,1
46,management,married,tertiary,349,0,0,15,2,295,2,1
32,technician,married,secondary,484,1,0,15,2,83,6,1
49,services,married,primary,1830,1,0,15,2,136,1,1
37,management,married,tertiary,2987,1,0,15,2,93,1,1
37,technician,single,tertiary,197,0,0,15,2,531,1,1
23,student,single,secondary,431,0,0,15,2,201,3,1
58,admin.,married,secondary,169,0,0,15,2,216,1,1
45,management,married,tertiary,226,1,0,15,2,91,4,1
30,unemployed,single,secondary,2424,0,0,15,2,337,1,1
23,student,single,secondary,1234,0,0,15,2,379,1,1
34,management,married,tertiary,271,1,0,15,2,308,1,1
27,management,single,tertiary,-69,1,0,15,2,205,3,1
28,student,single,tertiary,1562,0,0,15,2,659,4,1
61,self-employed,divorced,tertiary,52587,0,0,15,2,394,3,1
27,blue-collar,single,secondary,535,0,0,15,2,171,1,1
34,management,single,tertiary,2159,0,0,18,2,386,1,1
52,technician,married,secondary,195,1,0,18,2,220,1,1
28,technician,single,secondary,154,1,0,18,2,416,2,1
35,management,single,tertiary,681,0,0,18,2,737,1,1
66,retired,married,secondary,2326,0,1,18,2,232,1,1
52,services,married,secondary,961,0,1,18,2,222,1,1
26,admin.,single,tertiary,2532,1,1,18,2,269,1,1
38,management,single,tertiary,455,1,0,19,2,255,2,1
59,self-employed,married,tertiary,2013,0,0,19,2,222,4,1
47,blue-collar,married,secondary,1568,1,0,19,2,388,1,1
22,student,single,unknown,1215,0,0,19,2,145,3,1
82,retired,married,secondary,121,0,0,19,2,330,1,1
60,retired,divorced,secondary,1,0,0,19,2,302,1,1
53,management,married,tertiary,597,0,0,22,2,392,1,1
39,management,single,tertiary,763,0,0,22,2,543,1,1
27,unknown,single,unknown,326,0,0,22,2,326,1,1
35,management,married,tertiary,1380,0,0,23,2,155,1,1
80,housemaid,married,primary,0,0,0,23,2,639,1,1
47,admin.,married,secondary,368,0,0,23,2,269,1,1
72,retired,divorced,tertiary,438,0,0,23,2,279,1,1
45,management,single,tertiary,483,0,0,23,2,95,2,1
37,unemployed,married,tertiary,7620,0,0,23,2,367,1,1
29,self-employed,single,tertiary,805,0,0,23,2,132,1,1
40,management,single,tertiary,0,1,0,23,2,228,2,1
32,management,married,tertiary,302,1,1,23,2,61,1,1
20,student,single,secondary,215,0,0,24,2,175,1,1
48,housemaid,married,tertiary,5473,0,0,24,2,127,2,1
60,admin.,married,secondary,106,0,0,24,2,137,1,1
70,retired,married,primary,2346,0,0,24,2,694,1,1
78,retired,divorced,secondary,3219,0,0,24,2,151,1,1
52,admin.,single,unknown,2227,0,0,24,2,242,2,1
61,self-employed,divorced,tertiary,6610,0,0,24,2,481,2,1
27,services,single,secondary,195,1,0,25,2,416,3,1
63,technician,married,secondary,973,0,0,25,2,318,1,1
59,technician,married,secondary,7766,1,0,25,2,1422,1,1
22,student,single,secondary,948,0,0,25,2,169,1,1
66,management,married,unknown,2149,1,0,25,2,98,1,1
74,retired,married,primary,1413,0,0,25,2,385,2,1
52,technician,married,secondary,117,0,0,26,2,959,3,1
71,retired,divorced,secondary,0,0,0,26,2,771,1,1
33,management,married,tertiary,71,0,0,26,2,335,3,1
56,technician,married,secondary,1938,0,1,26,2,229,1,1
30,management,single,tertiary,5359,0,0,26,2,427,1,1
73,retired,married,unknown,519,0,0,26,2,270,3,1
28,blue-collar,single,secondary,-46,1,0,2,3,525,1,1
27,technician,single,tertiary,1075,0,0,2,3,658,1,1
38,services,single,secondary,91,0,0,2,3,207,1,1
28,technician,single,secondary,598,1,0,2,3,177,1,1
37,management,single,tertiary,1027,1,0,2,3,313,1,1
47,technician,married,primary,235,0,0,2,3,136,2,1
60,retired,divorced,tertiary,2,0,0,2,3,228,4,1
42,technician,married,secondary,4945,1,0,2,3,311,2,1
27,student,single,tertiary,311,0,0,2,3,187,3,1
25,student,single,secondary,154,0,0,3,3,141,1,1
90,retired,divorced,primary,712,0,0,3,3,557,1,1
29,student,single,unknown,7585,0,0,3,3,145,2,1
29,technician,single,tertiary,2489,1,0,3,3,355,1,1
63,retired,married,secondary,2896,0,0,4,3,180,2,1
32,management,single,tertiary,354,0,0,4,3,177,2,1
32,management,married,tertiary,2667,1,0,4,3,251,1,1
42,management,married,tertiary,144,0,0,4,3,148,1,1
26,admin.,single,tertiary,760,1,0,4,3,456,2,1
73,retired,single,secondary,1050,0,0,4,3,562,3,1
26,student,single,secondary,5296,0,0,5,3,229,1,1
60,admin.,married,secondary,12980,0,0,5,3,115,1,1
25,blue-collar,single,secondary,509,0,0,5,3,418,1,1
64,retired,married,tertiary,1644,0,0,5,3,341,4,1
68,retired,married,primary,451,0,0,5,3,373,1,1
39,services,married,secondary,53,0,0,5,3,257,1,1
40,unemployed,single,secondary,334,0,0,5,3,219,1,1
37,management,married,tertiary,6771,0,0,5,3,319,1,1
36,services,married,secondary,52,1,0,5,3,498,2,1
33,management,divorced,tertiary,2240,0,0,8,3,264,2,1
83,retired,married,tertiary,4761,0,0,8,3,659,1,1
31,technician,married,tertiary,1570,1,0,8,3,277,4,1
64,unemployed,divorced,secondary,588,0,0,8,3,409,1,1
59,unemployed,married,secondary,957,0,0,8,3,301,1,1
33,management,single,tertiary,224,0,0,8,3,241,2,1
35,management,married,tertiary,2161,0,0,9,3,139,2,1
69,retired,married,unknown,426,0,0,9,3,225,1,1
31,management,single,tertiary,147,0,0,9,3,469,1,1
73,retired,married,primary,508,0,0,9,3,176,1,1
35,technician,married,secondary,294,1,0,9,3,301,1,1
28,management,single,tertiary,1825,0,0,9,3,236,1,1
34,management,married,tertiary,158,0,0,9,3,212,3,1
33,management,married,tertiary,0,1,0,9,3,305,1,1
36,services,married,secondary,4721,0,0,9,3,288,2,1
44,management,married,unknown,282,0,0,9,3,700,2,1
19,student,single,unknown,108,0,0,9,3,273,2,1
28,management,single,tertiary,187,0,0,9,3,295,1,1
51,blue-collar,married,primary,3764,0,0,9,3,450,3,1
52,unemployed,married,secondary,1416,0,0,10,3,436,2,1
61,retired,married,secondary,2801,1,1,10,3,239,1,1
39,management,married,tertiary,494,0,0,10,3,106,2,1
37,unemployed,married,secondary,1978,0,0,11,3,335,1,1
80,retired,married,primary,155,0,0,12,3,290,1,1
61,admin.,married,secondary,4608,0,0,12,3,212,1,1
72,retired,married,secondary,951,0,1,12,3,229,3,1
36,management,married,tertiary,495,0,0,12,3,213,3,1
74,retired,married,tertiary,1843,0,0,15,3,192,1,1
35,blue-collar,married,secondary,262,0,0,15,3,427,1,1
82,retired,divorced,primary,0,0,0,15,3,506,2,1
71,retired,married,tertiary,3561,0,0,15,3,577,7,1
38,housemaid,single,secondary,465,1,0,16,3,180,1,1
38,management,married,unknown,76,0,0,16,3,261,1,1
53,admin.,married,secondary,1796,0,0,16,3,295,1,1
29,management,single,tertiary,874,1,0,16,3,231,1,1
64,retired,married,primary,2140,0,0,16,3,881,3,1
35,unemployed,single,secondary,295,0,0,17,3,473,1,1
35,admin.,married,secondary,304,0,0,18,3,237,1,1
46,management,divorced,tertiary,624,0,0,18,3,420,1,1
25,blue-collar,single,secondary,303,0,0,18,3,265,1,1
46,management,married,tertiary,273,1,0,18,3,910,2,1
59,management,married,tertiary,3342,0,0,18,3,467,2,1
35,technician,single,secondary,1227,0,0,18,3,593,4,1
22,technician,single,secondary,283,1,0,22,3,254,2,1
31,management,single,tertiary,3384,0,0,22,3,247,3,1
43,management,divorced,tertiary,2367,0,0,22,3,173,2,1
35,management,single,tertiary,5958,1,0,22,3,215,1,1
60,admin.,married,secondary,3735,0,0,22,3,248,1,1
54,management,married,secondary,2693,0,0,22,3,222,1,1
29,self-employed,single,tertiary,655,0,0,23,3,273,1,1
30,student,single,secondary,1681,0,0,23,3,128,1,1
28,management,single,tertiary,866,0,0,23,3,191,2,1
43,services,married,secondary,774,0,0,25,3,101,1,1
37,services,married,secondary,2678,0,0,25,3,156,1,1
62,management,married,tertiary,3371,0,0,25,3,187,1,1
57,management,married,tertiary,10583,0,0,25,3,272,1,1
33,management,single,tertiary,4176,0,0,26,3,288,3,1
47,management,single,tertiary,334,1,0,26,3,360,1,1
39,technician,single,tertiary,393,0,0,26,3,281,1,1
30,self-employed,single,tertiary,916,0,0,29,3,92,2,1
28,admin.,single,tertiary,832,0,0,29,3,433,3,1
57,management,divorced,tertiary,3287,0,0,30,3,277,2,1
23,services,single,secondary,488,0,0,30,3,236,1,1
56,housemaid,single,tertiary,1947,0,0,30,3,110,1,1
44,admin.,divorced,tertiary,558,1,0,31,3,262,2,1
80,retired,divorced,primary,235,0,0,31,3,577,1,1
47,management,married,tertiary,288,0,0,31,3,193,1,1
27,student,single,secondary,6036,0,0,31,3,175,1,1
26,management,single,tertiary,3,1,1,1,4,149,1,1
50,technician,divorced,secondary,0,0,0,1,4,280,1,1
84,retired,married,secondary,81204,0,0,1,4,390,1,1
86,retired,married,primary,5236,0,0,1,4,558,2,1
46,management,married,unknown,2466,0,0,1,4,216,3,1
45,technician,married,secondary,1348,0,1,1,4,358,2,1
60,blue-collar,married,primary,7929,0,0,1,4,111,1,1
47,admin.,married,secondary,70,1,0,5,4,144,4,1
53,admin.,married,secondary,459,0,0,5,4,558,1,1
54,technician,married,secondary,2102,1,0,5,4,547,1,1
19,student,single,secondary,394,0,0,5,4,327,3,1
24,student,single,secondary,4126,0,0,5,4,907,4,1
39,management,divorced,tertiary,224,0,0,5,4,208,1,1
53,technician,married,tertiary,9001,0,0,5,4,170,1,1
29,management,single,unknown,560,0,0,5,4,459,1,1
30,management,married,tertiary,102,1,0,5,4,470,7,1
32,management,single,secondary,1088,1,0,6,4,317,1,1
33,self-employed,single,tertiary,562,1,1,6,4,196,1,1
33,management,single,tertiary,718,1,0,6,4,122,1,1
57,retired,married,unknown,230,0,0,6,4,177,2,1
27,technician,single,tertiary,-67,1,0,6,4,604,3,1
55,management,married,tertiary,3848,1,0,8,4,222,2,1
36,management,single,tertiary,579,0,0,12,4,481,1,1
26,management,single,tertiary,1646,0,0,12,4,524,4,1
31,admin.,married,secondary,1229,0,0,12,4,176,1,1
25,unemployed,single,primary,129,0,0,12,4,176,3,1
49,admin.,married,secondary,197,1,0,13,4,223,1,1
30,management,single,tertiary,3779,0,0,13,4,1093,1,1
32,management,single,tertiary,2016,0,0,13,4,232,1,1
36,management,single,tertiary,436,0,0,13,4,567,1,1
38,management,married,tertiary,413,0,0,13,4,240,1,1
45,blue-collar,single,primary,116,0,0,13,4,122,1,1
36,management,single,unknown,62,0,0,13,4,398,2,1
23,student,single,secondary,107,0,0,13,4,256,5,1
38,technician,married,secondary,497,0,0,14,4,173,1,1
44,services,married,primary,2557,1,0,14,4,250,1,1
35,management,single,tertiary,2646,0,0,14,4,133,8,1
75,retired,married,secondary,3771,0,0,15,4,185,1,1
26,technician,single,tertiary,1066,0,0,15,4,200,1,1
59,technician,married,secondary,1,0,0,15,4,159,2,1
30,management,single,tertiary,232,0,0,15,4,141,1,1
36,blue-collar,married,primary,1177,0,0,15,4,330,1,1
39,technician,married,secondary,603,0,1,15,4,214,1,1
24,management,single,tertiary,736,1,0,15,4,442,2,1
22,services,single,secondary,129,0,0,15,4,218,2,1
36,management,married,tertiary,-115,1,0,16,4,297,4,1
22,management,single,tertiary,104,0,1,16,4,330,3,1
34,management,married,tertiary,589,0,0,19,4,125,2,1
22,student,single,primary,3472,0,0,19,4,529,1,1
57,management,married,tertiary,2845,1,0,19,4,1143,5,1
30,student,single,tertiary,7529,0,0,20,4,175,6,1
55,unemployed,divorced,secondary,309,0,0,20,4,167,1,1
38,blue-collar,divorced,secondary,0,1,0,20,4,162,1,1
39,blue-collar,single,secondary,1672,1,0,20,4,462,1,1
38,technician,single,secondary,1711,0,0,20,4,379,3,1
24,admin.,single,secondary,1295,0,0,21,4,476,1,1
30,student,single,secondary,2046,0,0,21,4,595,3,1
29,blue-collar,single,tertiary,455,0,0,21,4,403,1,1
25,student,single,unknown,722,0,0,21,4,623,2,1
52,technician,married,secondary,371,1,1,21,4,224,2,1
62,management,married,tertiary,997,0,0,22,4,554,1,1
40,technician,married,tertiary,206,0,0,23,4,499,6,1
76,retired,married,secondary,820,0,0,23,4,263,4,1
31,admin.,single,secondary,410,0,0,23,4,342,1,1
42,self-employed,married,secondary,1216,1,0,23,4,296,1,1
43,technician,single,unknown,11115,0,0,23,4,291,1,1
73,retired,married,primary,796,0,0,23,4,888,1,1
41,management,divorced,tertiary,5037,0,0,23,4,252,9,1
77,management,married,unknown,1780,1,0,23,4,361,2,1
46,admin.,divorced,primary,429,1,0,26,4,465,2,1
35,technician,married,secondary,2779,0,0,26,4,182,2,1
26,management,single,tertiary,222,0,0,26,4,192,1,1
45,blue-collar,single,secondary,0,1,0,26,4,1472,1,1
29,management,single,tertiary,1445,0,0,26,4,328,2,1
30,technician,single,tertiary,655,0,0,26,4,212,1,1
26,unemployed,single,tertiary,77,0,0,26,4,175,1,1
63,blue-collar,married,primary,115,0,0,27,4,325,1,1
37,unemployed,single,secondary,2722,0,0,27,4,426,2,1
26,management,single,tertiary,1438,0,0,27,4,321,1,1
54,admin.,married,unknown,140,0,0,27,4,473,2,1
30,admin.,single,secondary,915,1,0,27,4,370,1,1
61,retired,married,secondary,1058,0,0,27,4,159,3,1
69,retired,married,secondary,0,0,0,28,4,184,2,1
76,self-employed,married,unknown,4984,0,0,28,4,403,1,1
30,management,single,tertiary,697,0,0,28,4,545,2,1
64,retired,married,secondary,4787,0,0,28,4,392,1,1
55,housemaid,married,secondary,962,1,0,28,4,623,1,1
55,technician,married,tertiary,1320,0,0,28,4,387,2,1
29,management,single,tertiary,2955,0,0,29,4,226,2,1
41,unemployed,married,tertiary,0,0,0,29,4,882,1,1
63,retired,married,primary,12067,0,0,29,4,660,1,1
45,admin.,married,secondary,3006,0,0,29,4,388,2,1
32,technician,single,tertiary,388,0,0,29,4,250,3,1
41,self-employed,married,tertiary,0,1,0,29,4,395,3,1
37,management,married,secondary,565,0,0,29,4,449,1,1
19,student,single,secondary,329,0,0,30,4,169,1,1
61,retired,divorced,secondary,4243,0,0,30,4,315,1,1
40,unemployed,single,tertiary,72,0,0,30,4,463,1,1
30,management,married,tertiary,4328,0,0,30,4,262,3,1
54,technician,married,tertiary,395,0,0,30,4,183,1,1
49,admin.,married,secondary,0,0,0,30,4,551,1,1
45,admin.,married,secondary,205,0,0,4,5,552,1,1
48,blue-collar,married,secondary,1730,1,0,4,5,361,1,1
60,blue-collar,married,primary,5,0,0,4,5,494,1,1
34,unemployed,single,secondary,1965,0,0,4,5,714,1,1
29,housemaid,single,tertiary,19,0,0,4,5,268,1,1
77,retired,married,tertiary,7802,0,0,4,5,421,1,1
64,management,married,unknown,2352,0,0,4,5,153,2,1
80,retired,married,primary,155,0,0,4,5,209,1,1
26,technician,single,tertiary,401,0,0,5,5,188,2,1
33,admin.,married,tertiary,79,1,0,5,5,389,1,1
41,technician,single,tertiary,1646,1,0,5,5,258,1,1
28,management,single,tertiary,437,0,0,5,5,338,1,1
74,retired,married,secondary,935,0,0,5,5,226,1,1
29,student,single,unknown,2929,0,0,5,5,232,1,1
72,retired,married,primary,2304,0,0,5,5,510,4,1
18,student,single,unknown,348,0,0,5,5,443,4,1
46,blue-collar,married,secondary,640,1,0,6,5,246,1,1
37,technician,married,tertiary,88,0,0,6,5,195,1,1
37,management,married,tertiary,2283,0,0,6,5,243,2,1
32,technician,married,secondary,473,0,1,7,5,292,3,1
51,technician,married,tertiary,0,0,0,7,5,662,2,1
77,unknown,married,unknown,397,0,0,7,5,300,3,1
35,management,married,tertiary,62,0,0,7,5,226,2,1
53,management,married,tertiary,3634,0,0,7,5,211,4,1
46,management,married,tertiary,273,1,0,10,5,583,6,1
78,retired,divorced,secondary,3417,0,0,12,5,309,1,1
34,technician,married,secondary,133,0,0,12,5,171,2,1
54,management,married,tertiary,1624,0,0,12,5,166,3,1
33,services,married,secondary,386,0,0,12,5,317,1,1
23,student,single,unknown,2530,0,0,12,5,411,1,1
34,technician,single,tertiary,2838,1,0,13,5,620,3,1
32,unemployed,single,secondary,1026,1,0,13,5,289,1,1
54,unknown,married,secondary,2206,0,0,13,5,260,1,1
40,admin.,married,secondary,260,1,0,13,5,306,1,1
63,retired,divorced,tertiary,0,0,0,13,5,263,1,1
37,management,married,tertiary,2987,1,0,13,5,216,1,1
48,blue-collar,married,secondary,1230,1,0,13,5,328,2,1
28,technician,single,secondary,2335,0,0,13,5,624,1,1
35,management,married,tertiary,8000,0,0,13,5,331,1,1
29,management,single,tertiary,-27,0,0,13,5,270,1,1
68,retired,married,secondary,1146,0,0,13,5,356,1,1
53,blue-collar,single,secondary,1004,0,0,13,5,393,1,1
37,technician,single,tertiary,197,0,0,13,5,234,1,1
58,admin.,married,secondary,169,0,0,13,5,336,3,1
37,management,married,tertiary,393,1,0,14,5,567,3,1
37,admin.,married,tertiary,29,0,0,14,5,404,2,1
34,admin.,married,secondary,920,0,0,14,5,526,3,1
50,admin.,married,secondary,3608,1,0,14,5,196,8,1
56,management,married,primary,870,0,0,14,5,220,1,1
57,retired,married,primary,9367,0,0,14,5,700,4,1
29,unemployed,single,primary,1374,0,0,14,5,1205,2,1
75,retired,married,tertiary,6027,0,0,14,5,809,1,1
24,management,single,tertiary,1,0,0,14,5,396,5,1
46,management,married,tertiary,349,0,0,14,5,466,4,1
27,student,single,tertiary,39,0,0,17,5,379,1,1
52,management,married,tertiary,583,0,0,17,5,376,1,1
38,management,married,tertiary,1276,0,0,17,5,272,2,1
33,management,single,tertiary,2364,0,0,17,5,508,1,1
53,admin.,married,secondary,53,1,0,18,5,387,1,1
64,retired,married,secondary,1612,0,0,18,5,336,1,1
84,retired,divorced,primary,639,0,0,18,5,353,3,1
62,retired,married,secondary,3114,0,0,18,5,243,2,1
41,admin.,married,tertiary,1,1,0,18,5,327,2,1
29,admin.,single,secondary,1070,1,0,19,5,30,1,1
53,technician,married,secondary,195,1,0,19,5,472,1,1
30,technician,single,secondary,3144,0,0,19,5,212,2,1
37,management,married,tertiary,3236,0,0,20,5,291,2,1
78,retired,married,unknown,3208,0,0,20,5,351,3,1
47,blue-collar,married,secondary,1568,1,0,21,5,226,3,1
61,technician,married,secondary,1191,0,0,21,5,214,4,1
46,self-employed,married,secondary,706,0,0,21,5,588,1,1
31,unemployed,single,secondary,2616,0,0,21,5,374,1,1
21,student,single,secondary,215,0,0,24,5,382,1,1
71,retired,married,primary,3230,0,0,24,5,341,2,1
52,admin.,single,secondary,726,1,0,24,5,699,1,1
25,student,single,secondary,3713,0,0,24,5,323,2,1
60,technician,married,secondary,0,0,0,25,5,641,4,1
30,admin.,single,secondary,265,1,0,25,5,681,1,1
29,unemployed,single,tertiary,70,0,0,25,5,393,1,1
52,management,married,tertiary,388,0,0,25,5,272,1,1
59,management,married,primary,1727,0,0,25,5,500,4,1
38,technician,married,secondary,205,0,0,26,5,332,1,1
33,services,single,secondary,2881,0,0,26,5,289,1,1
31,technician,single,secondary,846,0,0,26,5,405,3,1
